Time,Frequency,GTR_Amplitude,HyperTwist_Amplitude,Difference
-0.885,141.49056166809945,-0.00000000000000000000240524892081502,-0.0000000000000000000015741159645465285,0.0000000000000000000008311329562684916
-0.884,141.5187199283114,-0.0000000000000000000014725186446986301,0.00000000000000000000040174758554875156,0.000000000000000000001874266230247382
-0.883,141.5468987467733,0.00000000000000000000021675126922514645,0.000000000000000000002093375770798093,0.0000000000000000000018766245015729466
-0.882,141.57509814942446,0.0000000000000000000017955629558181,0.000000000000000000002421728849778891,0.0000000000000000000006261658939607911
-0.881,141.60331816225067,0.0000000000000000000024521555897103492,0.000000000000000000001492953143565085,-0.0000000000000000000009592024461452642
-0.88,141.63155881128446,0.0000000000000000000018477086544135757,0.000000000000000000000022388288467673802,-0.000000000000000000001825320365945902
-0.879,141.659820122605,0.0000000000000000000002918819809286574,-0.0000000000000000000014554200752918187,-0.0000000000000000000017473020562204762
-0.878,141.68810212233836,-0.000000000000000000001415107104598111,-0.0000000000000000000024112549537717972,-0.0000000000000000000009961478491736861
-0.877,141.7164048366576,-0.0000000000000000000023937053638699873,-0.0000000000000000000021230351973774375,0.00000000000000000000027067016649254983
-0.876,141.74472829178285,-0.000000000000000000002138410735058239,-0.0000000000000000000004515949994016761,0.000000000000000000001686815735656563
-0.875,141.77307251398142,-0.000000000000000000000779524756500333,0.0000000000000000000015427141452986515,0.0000000000000000000023222389017989843
-0.874,141.80143752956786,0.0000000000000000000009825881161883816,0.0000000000000000000024756936038775728,0.0000000000000000000014931054876891912
-0.873,141.82982336490429,0.000000000000000000002237973849354594,0.000000000000000000001968113759620286,-0.0000000000000000000002698600897343078
-0.872,141.85823004640017,0.0000000000000000000023370189331496827,0.0000000000000000000006256933533821304,-0.0000000000000000000017113255797675525
-0.871,141.88665760051268,0.0000000000000000000012271379215611839,-0.0000000000000000000009061241984057594,-0.0000000000000000000021332621199669434
-0.87,141.9151060537468,-0.0000000000000000000005185569540668256,-0.000000000000000000002152057235327431,-0.0000000000000000000016335002812606053
-0.869,141.9435754326552,-0.0000000000000000000019965908302866433,-0.0000000000000000000024184146967746526,-0.00000000000000000000042182386648800927
-0.868,141.97206576383866,-0.0000000000000000000024405912877764022,-0.0000000000000000000012102849353432365,0.0000000000000000000012303063524331657
-0.867,142.00057707394598,-0.000000000000000000001619080919630159,0.0000000000000000000008493816067446615,0.0000000000000000000024684625263748207
-0.866,142.02910938967418,0.00000000000000000000004309542043578535,0.000000000000000000002305611699757297,0.0000000000000000000022625162793215114
-0.865,142.05766273776854,0.0000000000000000000016837860093180851,0.0000000000000000000023005946878449308,0.0000000000000000000006168086785268456
-0.864,142.08623714502278,0.0000000000000000000024504484234144013,0.0000000000000000000011737107415491058,-0.0000000000000000000012767376818652955
-0.863,142.11483263827918,0.0000000000000000000019434421459246338,-0.0000000000000000000003495260704877101,-0.0000000000000000000022929682164123438
-0.862,142.14344924442864,0.0000000000000000000004250534468761973,-0.0000000000000000000017707940382229014,-0.0000000000000000000021958474850990988
-0.861,142.17208699041078,-0.0000000000000000000013154343313916985,-0.000000000000000000002485759770153794,-0.0000000000000000000011703254387620953
-0.86,142.20074590321417,-0.0000000000000000000023716131985204398,-0.000000000000000000001805643865662346,0.0000000000000000000005659693328580938
-0.859,142.2294260098763,-0.000000000000000000002192137328488007,0.0000000000000000000001068076894839831,0.0000000000000000000022989450179719902
